movieId,tt0imdbId,tmdbId
82857,tt1517252,50071
83086,tt1126591,42297
83132,tt1568921,51739
83134,tt1465522,46838
83177,tt1302067,41515
83270,tt1371155,46138
83349,tt0990407,40805
83369,tt1023114,49009
83374,tt1032751,46528
83480,tt0479997,23047
83601,tt1426352,43950
83613,tt0409847,49849
83796,tt1217637,14556
83803,tt1620446,40619
83827,tt1391092,52013
83910,tt1578275,44564
83969,tt0032410,43810
83976,tt1740047,63578
84152,tt1219289,51876
84156,tt1683876,89704
84187,tt0860906,22843
84189,tt1242432,43947
84240,tt1422032,53596
84246,tt0039502,52844
84273,tt1781069,54293
84374,tt1411238,41630
84392,tt1189340,50348
84414,tt1699114,56590
84512,tt0021910,120843
84523,tt0063186,39029
84553,tt0050832,148432
84601,tt1401152,48138
84615,tt1477837,52067
84637,tt0377981,45772
84696,tt1320239,50204
84716,tt1499666,18438
84772,tt1092026,39513
84799,tt0069738,37618
84844,tt0238883,20993
84847,tt1366312,183894
84942,tt1502404,47327
84944,tt1192628,44896
84950,tt0810922,50725
84952,tt1590089,54186
84954,tt1385826,38050
85020,tt0472399,27582
85022,tt0480687,48988
85025,tt1034389,49494
85056,tt1464540,46529
85131,tt1217613,44943
85179,tt1474276,28874
85213,tt1510938,56831
85259,tt0061199,36540
85261,tt1305591,50321
85295,tt1618435,47533
85316,tt0072410,72185
85334,tt0093146,26011
85342,tt1555149,47931
85354,tt0411272,15362
85367,tt1564367,50546
85394,tt1664894,59490
85397,tt1486185,49730
85399,tt1464174,38322
85401,tt1512235,45132
85412,tt1740707,46146
85414,tt0945513,45612
85438,tt1229822,38684
85510,tt0978764,23629
85565,tt1487118,58232
85736,tt1334585,13413
85774,tt1424432,58496
85780,tt1701991,110639
85788,tt1591095,49018
85796,tt1640459,49010
85881,tt1606392,55725
85885,tt1263750,48650
86000,tt1560139,39356
86014,tt1650043,60307
86028,tt1220888,53172
86059,tt1411704,50359
86066,tt0820096,64484
86068,tt0450827,75725
86142,tt1436045,58857
86190,tt0993842,50456
86237,tt0078588,367647
86279,tt1194612,54527
86286,tt0094939,23521
86290,tt1179947,46105
86293,tt1334512,49012
86295,tt1262416,41446
86298,tt1436562,46195
86320,tt1527186,62215
86332,tt0800369,10195
86345,tt1421373,45523
86347,tt1190722,30969
86355,tt0480239,56780
86377,tt0927619,24447
86487,tt1492030,202241
86504,tt0405455,167966
86548,tt1067583,55787
86593,tt1223236,57586
86628,tt1416801,51209
86644,tt1596343,51497
86668,tt1347439,241620
86721,tt1013607,42521
86781,tt1255953,46738
86815,tt1596346,43959
86817,tt0491152,49022
86833,tt1478338,55721
86835,tt0822847,38321
86864,tt0055198,39410
86880,tt1298650,1865
86882,tt1605783,59436
86892,tt1527788,51608
86898,tt0478304,8967
86911,tt1411697,45243
86922,tt1528313,52077
86960,tt1176724,21469
87028,tt1265990,49950
87192,tt1478964,59678
87194,tt1441912,59468
87197,tt1533117,51533
87222,tt1302011,49444
87232,tt1270798,49538
87234,tt1440292,49020
87287,tt1307861,70862
87298,tt1531663,45658
87304,tt1532503,55347
87306,tt1650062,37686
87413,tt0115658,19963
87430,tt1133985,44912
87444,tt1340773,56272
87483,tt1396218,58224
87485,tt1284575,52449
87520,tt1399103,38356
87522,tt1583420,59861
87529,tt1240982,38319
87660,tt1742683,65034
87785,tt1135084,22907
87834,tt0312941,73884
87867,tt1222817,38317
87869,tt1499658,51540
87876,tt1216475,49013
87960,tt1253565,24792
88069,tt1934231,67109
88094,tt1764726,64780
88108,tt1067774,59860
88125,tt1201607,12445
88129,tt0780504,64690
88140,tt0458339,1771
88163,tt1570728,50646
88179,tt1563738,51828
88235,tt1540133,67913
88267,tt1449283,51162
88272,tt1714208,65599
88327,tt0069518,28039
88345,tt0323250,13931
88356,tt0472181,41513
88405,tt1632708,50544
88448,tt1360822,50004
88515,tt1297919,55846
88593,tt1230385,57361
88672,tt1637706,59968
88697,tt0120240,209802
88699,tt1500491,51620
88744,tt1318514,61791
88746,tt1687281,51993
88785,tt1488555,49520
88810,tt1454029,50014
88812,tt1622547,62206
88911,tt1455151,39413
88932,tt1622979,55779
88954,tt1268799,55465
89028,tt1270761,46261
89030,tt1438176,58151
89039,tt1549572,55420
89047,tt1403177,44835
89072,tt1464580,52015
89085,tt1226753,48289
89087,tt1657507,62835
89090,tt1621444,55244
89118,tt1189073,63311
89190,tt0816462,37430
89208,tt1104006,16335
89281,tt1316037,40016
89305,tt1716772,69798
89343,tt0873886,48572
89386,tt1417592,72744
89388,tt1742650,70868
89427,tt1633356,65055
89470,tt1598778,39538
89492,tt1210166,60308
89580,tt1560970,55785
89582,tt1632547,68341
89586,tt1825918,71689
89678,tt0844794,18093
89745,tt0848228,24428
89753,tt1340800,49517
89759,tt1832382,60243
89761,tt1571222,48231
89774,tt1291584,59440
89804,tt1124035,10316
89837,tt1788391,74725
89840,tt1448755,49021
89862,tt1242599,58699
89864,tt1306980,40807
89898,tt0459748,63375
89904,tt1655442,74643
89939,tt0041414,123723
89945,tt1520494,59852
90057,tt1675192,64720
90243,tt0058652,58878
90245,tt0086907,37239
90249,tt0433035,39254
90343,tt1068242,68817
90345,tt0905372,60935
90353,tt1533013,59437
90357,tt1204340,76543
90374,tt1441326,50837
90376,tt1242460,71859
90384,tt0497329,10005
90403,tt1509767,52451
90405,tt1637688,49530
90428,tt0466893,44754
90430,tt1692486,72113
90439,tt1615147,50839
90469,tt1778304,72571
90471,tt1582248,72432
90522,tt1634122,58233
90524,tt1600195,59965
90528,tt1440345,53487
90531,tt1723811,76025
90576,tt0770703,63492
90600,tt1614989,70670
90603,tt1672723,69735
90630,tt1784538,77801
90647,tt0448694,58423
90717,tt0471042,59108
90719,tt1616195,88794
90738,tt1646980,73499
90746,tt0983193,17578
90769,tt1510934,40658
90809,tt1847731,65229
90863,tt1113829,75964
90866,tt0970179,44826
90888,tt1253864,37958
90890,tt0810913,71880
90943,tt1972663,77365
90945,tt0685628,94174
91077,tt1033575,65057
91079,tt1758692,60420
91094,tt1204342,64328
91104,tt1324999,50619
91126,tt1568911,57212
91128,tt0376136,23514
91233,tt0945571,13060
91261,tt1239426,38336
91266,tt1071358,15157
91273,tt1181795,30618
91323,tt1366344,57431
91325,tt0477302,64685
91337,tt1124388,45708
91353,tt0109162,9369
91355,tt0371552,9642
91386,tt1402488,65759
91414,tt1430607,51052
91470,tt1634136,91550
91483,tt1308729,70074
91485,tt1764651,76163
91488,tt0084701,13396
91500,tt1392170,70160
91529,tt1345836,49026
91535,tt1194173,49040
91542,tt1515091,58574
91571,tt1372686,101173
91622,tt1625346,57157
91628,tt1598822,62838
91630,tt1229238,56292
91653,tt1389137,74465
91658,tt1568346,65754
91660,tt1093357,71469
91666,tt0042665,16939
91671,tt1615918,55301
91688,tt1251743,51995
91690,tt1720616,80038
91784,tt1682246,59006
91842,tt1524137,77866
91860,tt0083318,269963
91869,tt1787660,75301
91873,tt1710396,63574
91890,tt1007029,71688
91935,tt1541149,72842
91947,tt1336006,79896
91974,tt1496025,52520
91976,tt1601913,75174
91978,tt1568338,49527
91981,tt1726738,55741
92008,tt1506999,70435
92046,tt0780002,31337
92048,tt0896872,65760
92094,tt0995036,15044
92192,tt1772240,50357
92198,tt1214962,74998
92234,tt0485985,72431
92243,tt1410063,76758
92259,tt1675434,77338
92264,tt1598828,54054
92309,tt1594562,58428
92348,tt0064714,58704
92391,tt1703199,50698
92420,tt1706593,76726
92422,tt1596365,65086
92427,tt1802810,80125
92439,tt1645080,64678
92475,tt1955162,192695
92494,tt0439553,13976
92507,tt1599348,59961
92509,tt1606389,72570
92535,tt2112999,80379
92637,tt0203612,54146
92643,tt2011971,78480
92665,tt1996264,84200
92674,tt1509130,73700
92681,tt1397514,72545
92694,tt1439572,51999
92730,tt0249131,64029
92760,tt0057859,37464
92938,tt1071875,71676
92954,tt1073510,21634
93006,tt2033193,54507
93008,tt2040264,59017
93022,tt1129427,51875
93040,tt0098769,26397
93114,tt0056171,59045
93134,tt1805297,57243
93139,tt1705773,52454
93193,tt1530983,45569
93208,tt0100409,25831
93242,tt1838544,79548
93270,tt1636826,57214
93272,tt1482459,73723
93287,tt1053810,73937
93297,tt1591479,75674
93320,tt0383678,38674
93326,tt1596350,59962
93363,tt0401729,49529
93443,tt1456635,74387
93502,tt1535970,63493
93510,tt1232829,64688
93512,tt1588334,82532
93563,tt1592525,81796
93598,tt1680114,67748
93610,tt1477109,61984
93721,tt1772925,80767
93723,tt1667307,82533
93740,tt1441952,81025
93766,tt1646987,57165
93790,tt1683526,74308
93805,tt1034314,10679
93819,tt1610996,74777
93831,tt1605630,71552
93838,tt1899353,94329
93840,tt1259521,22970
93855,tt1912398,74306
93980,tt0383010,76489
93982,tt1486192,70436
93988,tt0417349,147269
94011,tt1307873,54271
94015,tt1667353,62764
94018,tt1440129,44833
94070,tt1412386,74534
94122,tt1605782,91356
94130,tt1682181,84404
94150,tt1435513,75802
94160,tt1401113,31967
94262,tt0052587,37467
94266,tt1195478,72207
94323,tt1621045,67660
94325,tt1327194,77877
94405,tt1656190,72387
94478,tt1077368,62213
94494,tt1641385,89326
94503,tt1657299,40161
94661,tt1434447,26815
94677,tt1645170,76493
94735,tt0490048,28500
94777,tt1409024,41154
94780,tt1735898,58595
94799,tt1748207,86812
94810,tt1298554,77561
94833,tt1430626,72197
94864,tt1446714,70981
94867,tt2040560,111440
94896,tt1704573,92591
94919,tt1196340,12645
94931,tt1592281,86555
94953,tt1655460,50647
94959,tt1748122,83666
94985,tt1567609,80389
95004,tt0934706,13640
95067,tt0763831,72358
95088,tt1862079,84332
95105,tt1277953,80321
95135,tt1742336,84355
95145,tt0142251,39144
95147,tt0142249,39145
95149,tt1398941,22855
95163,tt0142248,116776
95165,tt0142240,39100
95167,tt1217209,62177
95170,tt0118692,13313
95175,tt1292594,63193
95182,tt0142233,39101
95193,tt0143808,13761
95199,tt1586265,76494
95201,tt1859650,81836
95207,tt1611224,72331
95218,tt2008513,89874
95307,tt1336608,80585
95309,tt1307068,88005
95311,tt1245104,13042
95313,tt0455565,13932
95377,tt0479113,13933
95441,tt1637725,72105
95449,tt1915581,77930
95473,tt0142237,39103
95475,tt1125254,24752
95497,tt0142241,39104
95499,tt0142242,34433
95508,tt1598873,95516
95510,tt0948470,1930
95519,tt0142238,39105
95543,tt1667889,57800
95558,tt2125435,84175
95583,tt1615065,82525
95624,tt1313113,31218
95633,tt1078933,40770
95654,tt0131409,13929
95690,tt1568341,80468
95717,tt1820723,83191
95720,tt1298649,80035
95738,tt0283851,193976
95744,tt1602472,84165
95761,tt1726669,73567
95771,tt0285036,44251
95780,tt0142234,39106
95796,tt1137996,14863
95839,tt0216621,16716
95843,tt0058154,52906
95858,tt0248808,13930
95873,tt1839492,103332
95875,tt1386703,64635
95939,tt1924394,103747
95949,tt1630637,56909
95965,tt0142245,39323
96004,tt0142247,39324
96007,tt0142232,18095
96020,tt1235841,76696
96079,tt1074638,37724
96084,tt0057286,58383
96110,tt1790886,77953
96114,tt1990181,85414
96121,tt1535438,82696
96150,tt2125666,84327
96281,tt1623288,77174
96283,tt2023453,82650
96373,tt1441940,109584
96411,tt2076781,76360
96417,tt1547234,49526
96430,tt1462769,71864
96432,tt1212450,82633
96448,tt1714203,71668
96471,tt0106104,202043
96488,tt2125608,84334
96518,tt0365651,263947
96520,tt0114182,215999
96530,tt1619277,83403
96563,tt2028530,83660
96567,tt1840417,83686
96588,tt1981677,114150
96606,tt0770802,89708
96608,tt0114308,67166
96610,tt1276104,59967
96616,tt1232200,87428
96655,tt1990314,84329
96691,tt1855325,71679
96726,tt1710417,100529
96728,tt1560747,68722
96737,tt1343727,49049
96811,tt1855199,77016
96815,tt2105044,84348
96821,tt1659337,84892
96829,tt2106476,103663
96832,tt2076220,103328
96861,tt1397280,82675
96917,tt1582507,82505
96935,tt0319901,45397
96945,tt1638328,85735
96964,tt1658837,86597
96975,tt1592873,80271
97024,tt2053425,97365
97168,tt1183919,90125
97172,tt1142977,62214
97188,tt1922777,82507
97194,tt0376921,92171
97225,tt0837562,76492
97230,tt2014338,110354
97285,tt0054325,71723
97304,tt1024648,68734
97306,tt1931533,86838
97328,tt1872818,84306
97470,tt1886493,75736
97643,tt1649444,80280
97665,tt1597522,99770
97701,tt2109184,82990
97742,tt1712170,94348
97752,tt1371111,83542
97757,tt0424755,72867
97785,tt0938330,61012
97836,tt1648179,87826
97858,tt1655416,126797
97860,tt1764234,64689
97866,tt1966604,84287
97870,tt1866249,113947
97904,tt2063781,84341
97913,tt1772341,82690
97921,tt1045658,82693
97923,tt1907668,87502
97936,tt1781769,96724
97938,tt0454876,87827
97950,tt1258972,97430
97988,tt1713476,123105
98061,tt1900893,98631
98083,tt1753968,65851
98122,tt1942884,80215
98124,tt2313197,123025
98154,tt0443272,72976
98160,tt1493157,135708
98175,tt1545106,73935
98203,tt1673434,50620
98230,tt1715873,58547
98239,tt1234719,60747
98243,tt1446192,81188
98279,tt2006040,101519
98296,tt1667310,97614
98361,tt1531901,102780
98491,tt2388725,140420
98499,tt0079315,19274
98503,tt0080623,18867
98585,tt0975645,112336
98604,tt1798188,83389
98607,tt1483797,71883
98623,tt0086605,25539
98633,tt0089177,10044
98697,tt0066798,34280
98799,tt1979172,110392
98809,tt0903624,49051
98836,tt1477855,87504
98908,tt1241017,40722
98961,tt1790885,97630
99005,tt1925431,139567
99007,tt1588173,82654
99030,tt1901040,83186
99087,tt1540128,77875
99106,tt1694020,82687
99112,tt0790724,75780
99114,tt1853728,68718
99117,tt1758830,89492
99122,tt0097550,41153
99130,tt0113376,44470
99145,tt1649419,80278
99149,tt1707386,82695
99191,tt0115813,16315
99415,tt1047540,88042
99437,tt1783732,75761
99532,tt0230534,193380
99574,tt2091473,133694
99636,tt2181931,118628
99638,tt1244666,38010
99721,tt1572315,76617
99728,tt1321870,82682
99750,tt1491044,68812
99764,tt2396224,147538
99813,tt2166834,142061
99846,tt2366308,135921
99853,tt1762248,105538
99910,tt1549920,76640
99917,tt2084989,145197
99992,tt1770734,84336
100044,tt1806234,69372
100068,tt1911553,85872
100083,tt1333125,87818
100106,tt2152198,128190
100159,tt2023690,117974
100163,tt1428538,60304
100194,tt2274356,146837
100226,tt1853643,118677
100277,tt2153963,93858
100302,tt1374992,58244
100304,tt2081437,162145
100306,tt0165623,18912
100326,tt1389096,121824
100383,tt2053463,109421
100390,tt2024432,109431
100397,tt1935896,87436
100487,tt1559547,109491
100498,tt1606378,47964
100507,tt1711425,107811
100527,tt1702439,112949
100553,tt2092588,134481
100556,tt2375605,123678
100579,tt1659343,122857
100611,tt0765446,68179
100714,tt2209418,132344
100737,tt0882977,134411
100810,tt2387433,145135
100843,tt1954701,130739
100882,tt2017561,170657
100906,tt0100107,28090
101025,tt1351685,81005
101070,tt2258858,129112
101072,tt1663636,59255
101074,tt0051850,43650
101076,tt1583421,72559
101088,tt1682180,86825
101112,tt1623205,68728
101142,tt0481499,49519
101283,tt0790628,124459
101360,tt1911644,158011
101362,tt2302755,117263
101415,tt1763303,84199
101423,tt0427531,55892
101525,tt1817273,97367
101529,tt1935902,127867
101531,tt1745862,173153
101577,tt1517260,72710
101612,tt1814621,144340
101739,tt1288558,109428
101741,tt1924429,68727
101765,tt1986843,133698
101864,tt1483013,75612
101884,tt1507563,59963
101895,tt0453562,109410
101962,tt2140203,110420
101973,tt1433811,127517
102007,tt0903135,13647
102025,tt0061549,42699
102033,tt1980209,134374
102058,tt1325753,15257
102066,tt1977895,121606
102070,tt1525366,84204
102084,tt2027128,76589
102088,tt1462900,44865
102123,tt1245492,109414
102125,tt1300854,68721
102165,tt2055765,174321
102194,tt1935179,103731
102217,tt0152183,25117
102278,tt1551630,165739
102338,tt0075202,45736
102378,tt0762138,72525
102407,tt1343092,64682
102445,tt1408101,54138
102481,tt2234155,116741
102590,tt0462246,16150
102602,tt0076391,27861
102666,tt0070233,20803
102684,tt1602613,77987
102686,tt1951261,109439
102716,tt1905041,82992
102720,tt0848537,116711
102735,tt0078937,197467
102742,tt0389448,86282
102747,tt0007264,2077
102749,tt0078938,197481
102760,tt1489167,42151
102800,tt2347569,121986
102802,tt1731697,104755
102819,tt1291580,119675
102823,tt0262240,130824
102852,tt1091863,86843
102880,tt1815862,82700
102903,tt1670345,75656
102984,tt1857842,133463
102993,tt1727388,147773
103027,tt2094064,91739
103042,tt0770828,49521
103048,tt2179116,156700
103075,tt2184339,158015
103085,tt1879032,174188
103107,tt2396566,159014
103137,tt2132285,96936
103141,tt1453405,62211
103171,tt1978524,160085
103210,tt1776196,80518
103219,tt2103217,103620
103221,tt1935065,120292
103228,tt1663662,68726
103233,tt2465238,177271
103235,tt1924396,152742
103245,tt0391728,53928
103249,tt0816711,72190
103253,tt1535108,68724
103335,tt1690953,93456
103339,tt2334879,117251
103341,tt1213663,107985
103366,tt1893256,136418
103372,tt2404463,136795
103384,tt1210819,57201
103449,tt1829012,109099
103483,tt2450186,159117
103502,tt1877797,136386
103539,tt1714206,157386
103543,tt2265534,157375
103596,tt2724064,205321
103602,tt2523852,178946
103606,tt2205697,111969
103609,tt0103978,30963
103624,tt2334649,157354
103655,tt0790736,49524
103685,tt2375574,179111
103688,tt1457767,138843
103755,tt1860353,77950
103772,tt1430132,76170
103801,tt2265398,172533
103810,tt1821694,146216
103819,tt2234025,198062
103865,tt2053423,192126
103883,tt1272878,136400
103980,tt2334873,160588
103984,tt2358891,179144
104017,tt0181947,58447
104069,tt2510998,185574
104074,tt1854564,76285
104076,tt2017020,77931
104078,tt0469021,177699
104129,tt2016940,76544
104141,tt0346578,21683
104211,tt1723121,138832
104218,tt2191701,109418
104241,tt1650554,59859
104243,tt1411250,87421
104245,tt1691917,151960
104272,tt2545118,158999
104283,tt2013293,149870
104303,tt2357129,115782
104337,tt1327773,132363
104339,tt2294677,157360
104374,tt2194499,122906
104419,tt1494772,30061
104457,tt1853739,83899
104644,tt2546038,147129
104760,tt2167202,146227
104780,tt0211653,49802
104837,tt0093820,17282
104841,tt1454468,49047
104863,tt1486834,212716
104875,tt2245195,115199
104879,tt1392214,146233
104906,tt1985019,156711
104908,tt2226417,91586
104913,tt1979320,96721
104925,tt2404311,112205
104944,tt2370248,169813
105020,tt0097081,102059
105037,tt1758795,129139
105121,tt1844203,121676
105197,tt1821549,129670
105211,tt2390361,209263
105213,tt2229499,138697
105246,tt2027140,157820
105250,tt0432232,51452
105254,tt2332579,157409
105325,tt2274570,172828
105351,tt2364841,146238
105355,tt2278871,152584
105468,tt1985966,109451
105504,tt1535109,109424
105540,tt0166960,51985
105585,tt2002718,106747
105593,tt1450321,85889
105653,tt1211956,107846
105720,tt0062457,55370
105731,tt1939659,133805
105746,tt2708946,173495
105755,tt2193215,109091
105801,tt2187884,158752
105835,tt1825157,146015
105844,tt2024544,76203
105954,tt2017038,152747
106002,tt1731141,80274
106062,tt3063516,208134
106072,tt1981115,76338
106100,tt0790636,152532
106144,tt2304426,194101
106330,tt1204975,137093
106438,tt2431286,205220
106441,tt0816442,203833
106487,tt1951264,101299
106489,tt1170358,57158
106491,tt1335975,64686
106540,tt2387559,146239
106542,tt1196948,41602
106594,tt2147048,137312
106642,tt2779318,253941
106648,tt1743724,80662
106696,tt2294629,109445
106766,tt2042568,86829
106782,tt0993846,106646
106785,tt2312718,204082
106839,tt2304771,192136
106873,tt0860907,75629
106883,tt1462901,174311
106889,tt3089388,212063
106916,tt1800241,168672
106918,tt0359950,116745
106920,tt1798709,152601
106927,tt1381512,39260
107013,tt0188504,45697
107069,tt1091191,193756
107141,tt2140373,140823
107159,tt0130377,40897
107314,tt1321511,87516
107338,tt2969050,209232
107348,tt1229340,109443
107406,tt1706620,110415
107408,tt0070861,37129
107410,tt0086723,20894
107412,tt0060584,20878
107436,tt2345567,166271
107447,tt2166616,158990
107449,tt1292569,27190
107462,tt2458106,180894
107565,tt2987732,233063
107630,tt1247667,27584
107702,tt1661382,64807
107723,tt0465657,13194
107771,tt1714915,152603
107780,tt2227830,230657
107846,tt0110420,13632
107945,tt1847548,122796
107951,tt2295196,204810
107953,tt2263944,126963
107962,tt2325002,243531
107997,tt2309021,159128
107999,tt0142244,39102
108078,tt1937118,206408
108090,tt0142250,39148
108156,tt1408253,168530
108188,tt1205537,137094
108190,tt1840309,157350
108192,tt1094249,6418
108540,tt1816518,126319
108601,tt1714833,137968
108689,tt1418377,100241
108715,tt1609479,157099
108727,tt1937390,110414
108729,tt2316411,181886
108795,tt1186373,15359
108928,tt2177771,152760
108932,tt1490017,137106
108945,tt1234721,97020
108949,tt2172985,209247
108981,tt2382009,249397
109042,tt1545660,74461
109161,tt2406252,197082
109183,tt1878942,99367
109187,tt2333804,157834
109191,tt1837709,137321
109241,tt1937133,146375
109282,tt1559038,103732
109295,tt2511428,210047
109313,tt0328955,17684
109317,tt1978532,249923
109372,tt1826590,222899
109374,tt2278388,120467
109383,tt2073520,84319
109416,tt1349482,21474
109483,tt1800246,225565
109487,tt0816692,157336
109569,tt2172934,192102
109576,tt2193265,205724
109578,tt2024469,225574
109596,tt1407052,85444
109633,tt2591814,198375
109673,tt1253863,53182
109687,tt1385956,202141
109723,tt2212008,242076
109846,tt0864835,82703
109848,tt1441395,97370
109850,tt2369135,136797
109853,tt2355495,242042
109864,tt2771372,177494
109895,tt2170299,209403
109897,tt3210686,235260
109941,tt2268617,83201
109968,tt2409302,134350
109971,tt2955316,236737
110102,tt1843866,100402
110127,tt1959490,86834
110130,tt1821658,227783
110281,tt0188766,53168
110286,tt2059171,155084
110297,tt2281587,145220
110330,tt1801061,119360
110350,tt3203290,256561
110387,tt2390962,209799
110501,tt2265171,180299
110541,tt0106475,25706
110553,tt1872181,102382
110586,tt2234003,157832
110591,tt2388715,157547
110603,tt2528814,249660
110611,tt1179031,244509
110655,tt2357291,172385
110669,tt2246565,262481
110718,tt2258345,214030
110730,tt2209764,157353
110746,tt1870419,167575
110771,tt2203939,193610
110773,tt2828996,184345
110781,tt0279967,12242
110826,tt1430612,254473
110882,tt2692904,210479
111113,tt2004420,195589
111146,tt3600760,258096
111320,tt3014666,252680
111360,tt2872732,240832
111362,tt1877832,127585
111364,tt0831387,124905
111375,tt2463288,187596
111384,tt2359024,188166
111443,tt2883512,212778
111551,tt2309961,210947
111617,tt1086772,232672
111622,tt1980929,198277
111659,tt1587310,102651
111663,tt2784512,254474
111680,tt1483324,194722
111732,tt2301592,137698
111743,tt2557490,188161
111759,tt1631867,137113
111781,tt2381249,177677
111785,tt1079372,20880
111795,tt1647668,198185
111800,tt2429074,174323
111817,tt2402085,192133
111844,tt2996648,255268
111913,tt2560102,248212
111921,tt2582846,222935
112006,tt2112281,82881
112070,tt2172584,157851
112138,tt2294449,187017
112171,tt0455944,156022
112175,tt1646971,82702
112183,tt2562232,194662
112290,tt1065073,85350
112303,tt2239832,184098
112316,tt1742044,209451
112326,tt0119781,27460
112334,tt3268458,250658
112370,tt2109248,91314
112421,tt1605717,171372
112450,tt2398249,180296
112454,tt2357461,186988
112460,tt2980706,218836
112497,tt2103254,226486
112512,tt1677561,64246
112515,tt2321549,242224
112552,tt2582802,244786
112556,tt2267998,210577
112580,tt1294970,152790
112623,tt2103281,119450
112727,tt2377322,184346
112749,tt2465146,253235
112788,tt1956620,225886
112804,tt2884206,244267
112818,tt2975578,238636
112852,tt2015381,118340
112868,tt2910814,242095
112897,tt2333784,138103
112911,tt1267297,184315
112940,tt1972571,157849
113159,tt2581244,244566
113186,tt2402603,209269
113207,tt2473602,239566
113225,tt2870756,229297
113252,tt3504048,253306
113275,tt2980648,228194
113278,tt3139086,242643
113280,tt1967697,192623
113313,tt2503154,244610
113345,tt1617661,76757
113348,tt1291150,98566
113350,tt2048770,273404
113374,tt0127710,48347
113378,tt0435651,227156
113394,tt2140577,174337
113416,tt1396523,286709
113453,tt1924435,193893
113532,tt3097204,242022
113565,tt2383068,211067
113573,tt0458481,189
113604,tt1355630,249164
113705,tt2737050,221902
113741,tt2866360,220289
113780,tt2870612,256274
113829,tt2756032,242090
113849,tt1682186,88573
113862,tt2980592,241848
114028,tt3169706,234200
114044,tt3177316,254191
114060,tt1600196,154400
114066,tt2920540,246400
114074,tt1571249,244772
114126,tt0430916,27286
114180,tt1790864,198663
114184,tt2994190,244506
114246,tt0365907,169917
114265,tt2034031,244264
114335,tt0121731,32891
114396,tt1621046,230779
114494,tt3042408,284427
114554,tt2576852,149871
114601,tt1371150,239678
114627,tt0208502,15916
114662,tt2179136,190859
114670,tt3099498,246403
114678,tt1626146,254375
114707,tt1528071,149509
114713,tt3322940,250546
114762,tt2140619,286554
114795,tt0829150,49017
114818,tt2494280,227300
114847,tt1971325,262543
114925,tt2326612,244761
114935,tt2397535,206487
115065,tt1639826,146381
115111,tt0379000,48585
115122,tt3416742,246741
115149,tt2911666,245891
115151,tt2556874,208869
115170,tt1872194,205587
115203,tt1778338,295538
115210,tt2713180,228150
115216,tt2720680,266285
115231,tt2170593,239563
115502,tt2509850,289727
115569,tt2872718,242582
115617,tt2245084,177572
115664,tt2262227,228326
115667,tt1638002,200727
115680,tt2669336,273271
115713,tt0470752,264660
115727,tt0077292,40081
115819,tt3043542,234862
115828,tt2459156,251232
115877,tt2175842,116440
115969,tt1883092,178446
116044,tt0103961,55596
116138,tt2802154,265180
116169,tt1460743,44092
116207,tt2249221,185567
116411,tt2991224,238628
116413,tt2870808,260001
116419,tt2968804,256092
116505,tt2043932,79723
116529,tt1966566,203793
116668,tt2832470,241842
116718,tt0030947,37133
116724,tt2036416,84111
116738,tt1273207,77067
116797,tt2084970,205596
116799,tt1791528,171274
116817,tt1798243,244403
116823,tt1951265,131631
116849,tt2751310,295315
116887,tt1528100,147441
116897,tt3011894,265195
116941,tt0099878,17009
116963,tt0102940,21811
116977,tt2096672,100042
116985,tt2064968,206821
117107,tt3128900,261037
117109,tt3534838,301566
117133,tt1055300,17808
117176,tt2980516,266856
117192,tt2986512,282848
117364,tt3455224,263614
117368,tt0484439,10258
117444,tt1865505,110416
117466,tt1390411,205775
117511,tt3762944,303623
117529,tt0369610,135397
117531,tt3106868,215032
117533,tt4044364,293310
117545,tt3759416,170522
117572,tt2402619,294538
117590,tt2170439,227159
117630,tt0104135,88107
117646,tt0214641,10473
117849,tt0115650,25518
117851,tt1911658,270946
117867,tt2614684,252178
117877,tt1355638,75491
117881,tt3316960,284293
117887,tt1109624,116149
117895,tt4046784,294254
117922,tt2100546,79218
118082,tt1567437,244458
118166,tt0091364,70966
118198,tt2304915,250798
118248,tt1274586,297596
118270,tt1865393,123107
118290,tt0117238,17135
118326,tt2543702,270005
118354,tt1216491,245916
118512,tt0972785,15261
118530,tt0200215,42441
118572,tt2130270,253272
118696,tt2310332,122917
118700,tt1020072,273895
118702,tt1809398,227306
118706,tt2261331,246080
118784,tt1782451,22285
118814,tt2139555,277547
118834,tt0906325,24388
118862,tt2017486,137347
118880,tt2326554,252171
118888,tt0424934,20147
118894,tt1599351,32916
118896,tt3612616,265177
118900,tt2305051,228970
118924,tt2784678,284296
118930,tt3823690,308571
118985,tt1126590,87093
118997,tt2180411,224141
119068,tt3179568,243684
119141,tt2788710,228967
119145,tt2802144,207703
119153,tt2290153,191489
119155,tt2692250,181533
119167,tt1343740,51239
119218,tt2280378,120605
119655,tt1121096,68737
119714,tt3788052,298533
119828,tt0076360,19946
119964,tt0910885,286532
120130,tt2061702,92321
120138,tt2338151,297222
120466,tt1823672,198184
120478,tt3674140,265297
120625,tt3560686,285700
120635,tt2446042,260346
120637,tt2717822,201088
120761,tt0017271,126644
120783,tt2452200,294652
120799,tt1340138,87101
120807,tt2246779,86705
120813,tt1503646,27317
120827,tt0095330,68352
120919,tt3837196,267573
121007,tt1164647,14749
121035,tt3132738,289394
121097,tt0105606,50327
